file,contract,code,label,graph
0x70052a651eec65f98925e845820a0aa5749b033d.sol,ATxAssetProxy,"contract ATxAssetProxy is ERC20, Object, ServiceAllowance { using SafeMath for uint; event UpgradeProposal(address newVersion); address latestVersion; Platform public platform; bytes32 public smbl; string public name; modifier onlyPlatform() { if (msg.sender == address(platform)) { _; }",1,"subgraph cluster_1309_ATxAssetProxy {
label=""ATxAssetProxy"";
""1309_init"" [label=""init""];
""1309_approve"" [label=""approve""];
""1309_proposeUpgrade"" [label=""proposeUpgrade""];
""1309_decimals"" [label=""decimals""];
""1309_fallback"" [label=""fallback""];
""1309_stringToBytes32"" [label=""stringToBytes32""];
""1309_totalSupply"" [label=""totalSupply""];
""1309__getAsset"" [label=""_getAsset""];
""1309_transfer"" [label=""transfer""];
""1309___transferWithReference"" [label=""__transferWithReference""];
""1309_allowance"" [label=""allowance""];
""1309_transferWithReference"" [label=""transferWithReference""];
""1309_emitTransfer"" [label=""emitTransfer""];
""1309___approve"" [label=""__approve""];
""1309_platform"" [label=""platform""];
""1309_emitApprove"" [label=""emitApprove""];
""1309_isTransferAllowed"" [label=""isTransferAllowed""];
""1309___transferFromWithReference"" [label=""__transferFromWithReference""];
""1309_smbl"" [label=""smbl""];
""1309_transferFrom"" [label=""transferFrom""];
""1309__transferWithReference"" [label=""_transferWithReference""];
""1309_balanceOf"" [label=""balanceOf""];
""1309_getLatestVersion"" [label=""getLatestVersion""];
""1309_transferFrom"" -> ""1309__getAsset"";
""1309_approve"" -> ""1309__getAsset"";
""1309__getAsset"" -> ""1309_getLatestVersion"";
""1309_transferWithReference"" -> ""1309__transferWithReference"";
""1309_emitTransfer"" -> ""1309_onlyPlatform"";
""1309_proposeUpgrade"" -> ""1309_onlyAssetOwner"";
""1309___transferWithReference"" -> ""1309_onlyAccess"";
""1309_init"" -> ""1309_stringToBytes32"";
""1309___approve"" -> ""1309_onlyAccess"";
""1309_fallback"" -> ""1309__getAsset"";
""1309_emitApprove"" -> ""1309_onlyPlatform"";
""1309___transferFromWithReference"" -> ""1309_onlyAccess"";
""1309__transferWithReference"" -> ""1309__getAsset"";
""1309_transfer"" -> ""1309__transferWithReference"";
}
"
0x8ad0a831b7a17b322e8aebd188a4a8eb3bfdb5e8.sol,CPVToken,contract CPVToken is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 200000000 * (10**18); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; constructor () public { owner = msg.sender; },1,"subgraph cluster_756_CPVToken {
label=""CPVToken"";
""756_constructor"" [label=""constructor""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_refundTokens"" [label=""refundTokens""];
""756_createTokens"" [label=""createTokens""];
""756_totalSupply"" [label=""totalSupply""];
""756_transferFrom"" [label=""transferFrom""];
""756_setOwner"" [label=""setOwner""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_approve"" [label=""approve""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_transfer"" [label=""transfer""];
""756_transferFrom"" -> ""756_transferFrom"";
""756_transfer"" -> ""756_transfer"";
""756_createTokens"" -> ""756_safeSub"";
""756_approve"" -> ""756_allowance"";
""756_approve"" -> ""756_approve"";
""756_createTokens"" -> ""756_safeAdd"";
}
"
0x6e9aa27afa93a52b219a3f091c7d600ad32dcc7c.sol,ADTSend1,"contract ADTSend1 { Token public token; event TransferToken(address indexed to, uint256 value); event TransferFromToken(address indexed from,address indexed to, uint256 value); uint i=0; uint256 samount=0; function adTransfer(address source, address[] recipents, uint256[] amount,uint decimals) public { token=Token(source); for(i=0;i<recipents.length;i++) { samount=amount[i]; token.transfer(recipents[i],amount[i]*(10**decimals)); emit TransferToken(recipents[i],samount); }",1,"subgraph cluster_287_ADTSend1 {
label=""ADTSend1"";
""287_adTransfer"" [label=""adTransfer""];
""287_adTransferA"" [label=""adTransferA""];
""287_adTransferFrom"" [label=""adTransferFrom""];
""287_adTransferFromA"" [label=""adTransferFromA""];
}
"
0x56853ab9006e0712b05c68b586372fcdde5236b9.sol,AirDrop,"contract AirDrop is Ownable { Token token; event TransferredToken(address indexed to, uint256 value); event FailedTransfer(address indexed to, uint256 value); modifier whenDropIsActive() { assert(isActive()); _; }",1,"subgraph cluster_282_AirDrop {
label=""AirDrop"";
""282_sendTokens"" [label=""sendTokens""];
""282_AirDrop"" [label=""AirDrop""];
""282_sendInternally"" [label=""sendInternally""];
""282_tokensAvailable"" [label=""tokensAvailable""];
""282_sendTokensSingleValue"" [label=""sendTokensSingleValue""];
""282_destroy"" [label=""destroy""];
""282_isActive"" [label=""isActive""];
""282_sendTokens"" -> ""282_sendInternally"";
""282_sendTokensSingleValue"" -> ""282_onlyOwner"";
""282_sendInternally"" -> ""282_tokensAvailable"";
""282_sendTokensSingleValue"" -> ""282_sendInternally"";
""282_sendTokens"" -> ""282_onlyOwner"";
""282_sendTokensSingleValue"" -> ""282_whenDropIsActive"";
""282_destroy"" -> ""282_onlyOwner"";
""282_destroy"" -> ""282_tokensAvailable"";
""282_sendTokens"" -> ""282_whenDropIsActive"";
""282_isActive"" -> ""282_tokensAvailable"";
}
"
0x407b419144822e236d960e87e3c58c64feb715b8.sol,PlatinToken,"contract PlatinToken is HoldersToken, NoOwner, Authorizable, Pausable { using SafeMath for uint256; string public constant name = ; string public constant symbol = ; uint8 public constant decimals = 18; struct Lockup { uint256 release; uint256 amount; }",1,"subgraph cluster_2439_PlatinToken {
label=""PlatinToken"";
""2439_lockupsCount"" [label=""lockupsCount""];
""2439_transferFrom"" [label=""transferFrom""];
""2439_allocate"" [label=""allocate""];
""2439_setTGE"" [label=""setTGE""];
""2439_balanceRefundable"" [label=""balanceRefundable""];
""2439_transfer"" [label=""transfer""];
""2439_balanceLockedUp"" [label=""balanceLockedUp""];
""2439_transferWithLockup"" [label=""transferWithLockup""];
""2439_hasLockups"" [label=""hasLockups""];
""2439__lockup"" [label=""_lockup""];
""2439_refundLockedUp"" [label=""refundLockedUp""];
""2439_balanceSpot"" [label=""balanceSpot""];
""2439_transferFromWithLockup"" [label=""transferFromWithLockup""];
""2439_transferWithLockup"" -> ""2439_transfer"";
""2439_transfer"" -> ""2439_transfer"";
""2439_balanceSpot"" -> ""2439_balanceOf"";
""2439_balanceSpot"" -> ""2439_balanceLockedUp"";
""2439_refundLockedUp"" -> ""2439__preserveHolders"";
""2439_allocate"" -> ""2439_onlyTGE"";
""2439_transfer"" -> ""2439_whenNotPaused"";
""2439_allocate"" -> ""2439__addHolder"";
""2439_setTGE"" -> ""2439_authorize"";
""2439_refundLockedUp"" -> ""2439_onlyAuthorized"";
""2439_transferWithLockup"" -> ""2439_onlyAuthorized"";
""2439_transferFromWithLockup"" -> ""2439_onlyAuthorized"";
""2439_transferFrom"" -> ""2439_spotTransfer"";
""2439_transferFrom"" -> ""2439_whenNotPaused"";
""2439_transferFrom"" -> ""2439_transferFrom"";
""2439_transfer"" -> ""2439_spotTransfer"";
""2439_transferFromWithLockup"" -> ""2439_transferFrom"";
""2439_transferFromWithLockup"" -> ""2439__lockup"";
""2439_transferWithLockup"" -> ""2439__lockup"";
""2439_setTGE"" -> ""2439_onlyOwner"";
}
"
0x470142a1834438515b757118f322703aba6e1e05.sol,PolicyPalNetworkAirdrop,contract PolicyPalNetworkAirdrop { struct BountyType { bool twitter; bool signature; },1,"subgraph cluster_662_PolicyPalNetworkAirdrop {
label=""PolicyPalNetworkAirdrop"";
""662_signatureDropMultipleAmount"" [label=""signatureDropMultipleAmount""];
""662_airDropSingleAmount"" [label=""airDropSingleAmount""];
""662_twitterDropSingleAmount"" [label=""twitterDropSingleAmount""];
""662_signatureDropSingleAmount"" [label=""signatureDropSingleAmount""];
""662_emergencyDrain"" [label=""emergencyDrain""];
""662_twitterDropMultipleAmount"" [label=""twitterDropMultipleAmount""];
""662_PolicyPalNetworkAirdrop"" [label=""PolicyPalNetworkAirdrop""];
""662_airDropMultipleAmount"" [label=""airDropMultipleAmount""];
""662_twitterDropSingleAmount"" -> ""662_onlyAdmin"";
""662_signatureDropSingleAmount"" -> ""662_validBalance"";
""662_airDropSingleAmount"" -> ""662_onlyAdmin"";
""662_emergencyDrain"" -> ""662_onlyAdmin"";
""662_signatureDropMultipleAmount"" -> ""662_onlyAdmin"";
""662_airDropMultipleAmount"" -> ""662_onlyAdmin"";
""662_twitterDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_airDropSingleAmount"" -> ""662_validBalance"";
""662_signatureDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_airDropMultipleAmount"" -> ""662_validBalanceMultiple"";
""662_signatureDropSingleAmount"" -> ""662_onlyAdmin"";
""662_twitterDropSingleAmount"" -> ""662_validBalance"";
""662_PolicyPalNetworkAirdrop"" -> ""662_validAddress"";
""662_twitterDropMultipleAmount"" -> ""662_onlyAdmin"";
}
"
0x0ee14f47320604d894fffffc8639772382937bee.sol,OpportyWhiteListHold,contract OpportyWhiteListHold is Ownable { using SafeMath for uint256; OpportyToken public OppToken; struct Holder { bool isActive; uint tokens; uint8 holdPeriod; uint holdPeriodTimestamp; bool withdrawed; },1,"subgraph cluster_1043_OpportyWhiteListHold {
label=""OpportyWhiteListHold"";
""1043_setToken"" [label=""setToken""];
""1043_unlockTokens"" [label=""unlockTokens""];
""1043_addHolder"" [label=""addHolder""];
""1043_getBalance"" [label=""getBalance""];
""1043_removeAssetsOwner"" [label=""removeAssetsOwner""];
""1043_getAssetsOwners"" [label=""getAssetsOwners""];
""1043_returnTokens"" [label=""returnTokens""];
""1043_changeHold"" [label=""changeHold""];
""1043_addAssetsOwner"" [label=""addAssetsOwner""];
""1043_getBalanceContract"" [label=""getBalanceContract""];
""1043_setToken"" -> ""1043_onlyOwner"";
""1043_returnTokens"" -> ""1043_onlyOwner"";
""1043_returnTokens"" -> ""1043_getBalance"";
""1043_changeHold"" -> ""1043_onlyAssetsOwners"";
""1043_getAssetsOwners"" -> ""1043_onlyOwner"";
""1043_addHolder"" -> ""1043_onlyAssetsOwners"";
""1043_removeAssetsOwner"" -> ""1043_onlyOwner"";
""1043_addAssetsOwner"" -> ""1043_onlyOwner"";
}
"
0x5a9e485a792b164007c6c76d15f8fa36c19ca631.sol,Token,"contract Token is Ownable, ERC20Interface, Enums { using SafeMath for uint; string private constant NAME = ; string private constant SYMBOL = ; uint8 private constant DECIMALS = 18; uint public constant MAX_SUPPLY = 3000000000 * (10**uint(DECIMALS)); mapping(address => uint) internal balances; mapping (address => mapping (address => uint)) internal allowed; uint internal _totalSupply; mapping(address => uint) internal etherFunds; uint internal _earnedFunds; mapping(address => bool) internal refunded; address public mintAgent; bool public isMintingFinished = false; uint public mintingStopDate; uint public teamTotal; uint public spentByTeam; WPTokensBaskets public wpTokensBaskets; function Token(WPTokensBaskets baskets) public { wpTokensBaskets = baskets; mintAgent = owner; }",1,"subgraph cluster_1253_Token {
label=""Token"";
""1253_symbol"" [label=""symbol""];
""1253_setMintAgent"" [label=""setMintAgent""];
""1253_earnedFunds"" [label=""earnedFunds""];
""1253_finishMinting"" [label=""finishMinting""];
""1253_burnTokensAndRefund"" [label=""burnTokensAndRefund""];
""1253_isRefunded"" [label=""isRefunded""];
""1253_etherFundsOf"" [label=""etherFundsOf""];
""1253_balanceOf"" [label=""balanceOf""];
""1253_transferEtherTo"" [label=""transferEtherTo""];
""1253_isFrozen"" [label=""isFrozen""];
""1253_totalSupply"" [label=""totalSupply""];
""1253_mint"" [label=""mint""];
""1253_decimals"" [label=""decimals""];
""1253_saveTeamSpent"" [label=""saveTeamSpent""];
""1253_transfer"" [label=""transfer""];
""1253_Token"" [label=""Token""];
""1253_transferFrom"" [label=""transferFrom""];
""1253_approve"" [label=""approve""];
""1253_fallback"" [label=""fallback""];
""1253_name"" [label=""name""];
""1253_allowance"" [label=""allowance""];
""1253_finishMinting"" -> ""1253_onlyOwner"";
""1253_transferFrom"" -> ""1253_allowance"";
""1253_transferFrom"" -> ""1253_isFrozen"";
""1253_setMintAgent"" -> ""1253_addrNotNull"";
""1253_burnTokensAndRefund"" -> ""1253_addrNotNull"";
""1253_burnTokensAndRefund"" -> ""1253_onlyOwner"";
""1253_transferFrom"" -> ""1253_saveTeamSpent"";
""1253_transferFrom"" -> ""1253_addrNotNull"";
""1253_transfer"" -> ""1253_isFrozen"";
""1253_transferEtherTo"" -> ""1253_onlyOwner"";
""1253_transfer"" -> ""1253_saveTeamSpent"";
""1253_transferEtherTo"" -> ""1253_addrNotNull"";
""1253_setMintAgent"" -> ""1253_onlyOwner"";
""1253_transfer"" -> ""1253_addrNotNull"";
}
"
0x750c1d91864171d7e1715a6b53ee28c72b8faa09.sol,EthicHubUser,"contract EthicHubUser is Ownable, EthicHubBase { event UserStatusChanged(address target, string profile, bool isRegistered); constructor(address _storageAddress) EthicHubBase(_storageAddress) public { version = 3; }",1,"subgraph cluster_660_EthicHubUser {
label=""EthicHubUser"";
""660_deleteUserStatus"" [label=""deleteUserStatus""];
""660_registerPaymentGateway"" [label=""registerPaymentGateway""];
""660_registerLocalNode"" [label=""registerLocalNode""];
""660_unregisterLocalNode"" [label=""unregisterLocalNode""];
""660_registerRepresentative"" [label=""registerRepresentative""];
""660_constructor"" [label=""constructor""];
""660_unregisterPaymentGateway"" [label=""unregisterPaymentGateway""];
""660_changeUserStatus"" [label=""changeUserStatus""];
""660_unregisterCommunity"" [label=""unregisterCommunity""];
""660_unregisterRepresentative"" [label=""unregisterRepresentative""];
""660_unregisterInvestor"" [label=""unregisterInvestor""];
""660_registerInvestor"" [label=""registerInvestor""];
""660_viewRegistrationStatus"" [label=""viewRegistrationStatus""];
""660_registerCommunity"" [label=""registerCommunity""];
""660_unregisterCommunity"" -> ""660_onlyOwner"";
""660_registerLocalNode"" -> ""660_changeUserStatus"";
""660_constructor"" -> ""660_constructor"";
""660_registerInvestor"" -> ""660_onlyOwner"";
""660_unregisterInvestor"" -> ""660_deleteUserStatus"";
""660_unregisterLocalNode"" -> ""660_onlyOwner"";
""660_unregisterInvestor"" -> ""660_onlyOwner"";
""660_unregisterRepresentative"" -> ""660_onlyOwner"";
""660_registerCommunity"" -> ""660_changeUserStatus"";
""660_registerLocalNode"" -> ""660_onlyOwner"";
""660_unregisterLocalNode"" -> ""660_deleteUserStatus"";
""660_registerCommunity"" -> ""660_onlyOwner"";
""660_unregisterPaymentGateway"" -> ""660_onlyOwner"";
""660_registerRepresentative"" -> ""660_onlyOwner"";
""660_unregisterPaymentGateway"" -> ""660_deleteUserStatus"";
""660_unregisterCommunity"" -> ""660_deleteUserStatus"";
""660_unregisterRepresentative"" -> ""660_deleteUserStatus"";
""660_deleteUserStatus"" -> ""660_onlyOwner"";
""660_registerPaymentGateway"" -> ""660_changeUserStatus"";
""660_registerRepresentative"" -> ""660_changeUserStatus"";
""660_changeUserStatus"" -> ""660_onlyOwner"";
""660_registerPaymentGateway"" -> ""660_onlyOwner"";
""660_registerInvestor"" -> ""660_changeUserStatus"";
}
"
0x019e41a2acdffafc0303e840fbd7934234e68f45.sol,contractDeployer,"contract contractDeployer is Ownable { event ContractCreated(address newAddress); address public tokenAddr; uint public tokenFee; uint public crowdsaleFee; uint public multisendFee; ERC20 token; cDeployer cdep; tDeployer tdep; function setUp(address _token, address _cdep, address _tdep) public onlyOwner { tokenAddr = _token; token = ERC20(tokenAddr); cdep = cDeployer(_cdep); tdep = tDeployer(_tdep); }",1,"subgraph cluster_393_contractDeployer {
label=""contractDeployer"";
""393_setUp"" [label=""setUp""];
""393_changeTokenFee"" [label=""changeTokenFee""];
""393_multiSender"" [label=""multiSender""];
""393_changeMultisendFee"" [label=""changeMultisendFee""];
""393_deployToken"" [label=""deployToken""];
""393_deployCrowdsale"" [label=""deployCrowdsale""];
""393_changeCrowdsaleFee"" [label=""changeCrowdsaleFee""];
""393_setUp"" -> ""393_onlyOwner"";
""393_changeCrowdsaleFee"" -> ""393_onlyOwner"";
""393_changeMultisendFee"" -> ""393_onlyOwner"";
""393_changeTokenFee"" -> ""393_onlyOwner"";
}
"
0x5c743a35e903f6c584514ec617acee0611cf44f3.sol,ERC223Token,"contract ERC223Token { using SafeMath for uint256; string public name; bytes32 public symbol; uint8 public decimals; uint256 public totalSupply; mapping(address => uint256) public balanceOf; mapping (address => mapping(address => uint256)) internal allowances; function transfer(address to, uint256 value, bytes data) public returns (bool) { require(balanceOf[msg.sender] >= value); uint256 codeLength; assembly { codeLength := extcodesize(to) }",1,"subgraph cluster_344_ERC223Token {
label=""ERC223Token"";
""344_transferFrom"" [label=""transferFrom""];
""344_transfer"" [label=""transfer""];
""344_approve"" [label=""approve""];
""344_allowance"" [label=""allowance""];
}
"
0x020ddc98365d0199b4c7a2d769d685480789f67e.sol,EOSclassic,"contract EOSclassic is StandardToken, HasNoEther { string public constant NAME = ; string public constant SYMBOL = ; uint8 public constant DECIMALS = 18; uint public constant TOTAL_SUPPLY = 1000000000 * (10 ** uint(DECIMALS)); uint public constant foundersAllocation = 100000000 * (10 ** uint(DECIMALS)); address public constant eosTokenAddress = 0x86Fa049857E0209aa7D9e616F7eb3b3B78ECfdb0; address public constant eosCrowdsaleAddress = 0xd0a6E6C54DbC68Db5db3A091B171A77407Ff7ccf; mapping (address => string) public keys; mapping (address => bool) public eosClassicClaimed; event LogClaim (address user, uint amount); event LogRegister (address user, string key); constructor() public { totalSupply_ = TOTAL_SUPPLY; balances[address(this)] = TOTAL_SUPPLY; emit Transfer(0x0, address(this), TOTAL_SUPPLY); balances[address(this)] = balances[address(this)].sub(foundersAllocation); balances[msg.sender] = balances[msg.sender].add(foundersAllocation); emit Transfer(address(this), msg.sender, foundersAllocation); }",1,"subgraph cluster_947_EOSclassic {
label=""EOSclassic"";
""947_queryEOSTokenBalance"" [label=""queryEOSTokenBalance""];
""947_constructor"" [label=""constructor""];
""947_register"" [label=""register""];
""947_getEOSKeyFor"" [label=""getEOSKeyFor""];
""947_isClaimed"" [label=""isClaimed""];
""947_getMyEOSKey"" [label=""getMyEOSKey""];
""947_queryEOSCrowdsaleKey"" [label=""queryEOSCrowdsaleKey""];
""947_claimEOSclassicFor"" [label=""claimEOSclassicFor""];
""947_claimEOSclassic"" [label=""claimEOSclassic""];
""947_claimEOSclassic"" -> ""947_claimEOSclassicFor"";
""947_claimEOSclassicFor"" -> ""947_queryEOSTokenBalance"";
""947_getEOSKeyFor"" -> ""947_queryEOSCrowdsaleKey"";
""947_claimEOSclassicFor"" -> ""947_isClaimed"";
""947_getMyEOSKey"" -> ""947_getEOSKeyFor"";
}
"
0x0045684552109f8551cc5c8aa7b1f52085adff47.sol,BaseWallet,"contract BaseWallet { address public implementation; address public owner; mapping (address => bool) public authorised; mapping (bytes4 => address) public enabled; uint public modules; event AuthorisedModule(address indexed module, bool value); event EnabledStaticCall(address indexed module, bytes4 indexed method); event Invoked(address indexed module, address indexed target, uint indexed value, bytes data); event Received(uint indexed value, address indexed sender, bytes data); event OwnerChanged(address owner); modifier moduleOnly { require(authorised[msg.sender], ); _; }",1,"subgraph cluster_488_BaseWallet {
label=""BaseWallet"";
""488_owner"" [label=""owner""];
""488_invoke"" [label=""invoke""];
""488_init"" [label=""init""];
""488_authoriseModule"" [label=""authoriseModule""];
""488_setOwner"" [label=""setOwner""];
""488_fallback"" [label=""fallback""];
""488_enableStaticCall"" [label=""enableStaticCall""];
""488_authorised"" [label=""authorised""];
""488_setOwner"" -> ""488_moduleOnly"";
""488_enableStaticCall"" -> ""488_moduleOnly"";
""488_invoke"" -> ""488_moduleOnly"";
""488_authoriseModule"" -> ""488_moduleOnly"";
}
"
0x1b35806945ac1f02fe4fe68eba0d55b8104aa603.sol,FBToken,contract FBToken is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 1000000000 * (10**18); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; function FBToken () { owner = msg.sender; },1,"subgraph cluster_756_FBToken {
label=""FBToken"";
""756_FBToken"" [label=""FBToken""];
""756_refundTokens"" [label=""refundTokens""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_approve"" [label=""approve""];
""756_totalSupply"" [label=""totalSupply""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_transfer"" [label=""transfer""];
""756_transferFrom"" [label=""transferFrom""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_setOwner"" [label=""setOwner""];
""756_createTokens"" [label=""createTokens""];
""756_approve"" -> ""756_allowance"";
""756_approve"" -> ""756_approve"";
""756_transferFrom"" -> ""756_transferFrom"";
""756_transfer"" -> ""756_transfer"";
""756_createTokens"" -> ""756_safeSub"";
""756_createTokens"" -> ""756_safeAdd"";
}
"
0x5ad9e100bc58e57a20cf1cae204f046006d27a27.sol,CoinCrowdICO,contract CoinCrowdICO is Ownable { using SafeMath for uint256; tokenInterface public tokenContract; uint256 public decimals = 18; uint256 public tokenValue; uint256 public constant centToken = 20; function euroRaised(uint256 _weiTokens) public view returns (uint256) { return _weiTokens.mul(centToken).div(100).div(10**decimals); },1,"subgraph cluster_1210_CoinCrowdICO {
label=""CoinCrowdICO"";
""1210_updateValue"" [label=""updateValue""];
""1210_updateTimeRC"" [label=""updateTimeRC""];
""1210_withdrawTokens"" [label=""withdrawTokens""];
""1210_addMeByRC"" [label=""addMeByRC""];
""1210_claimPremium"" [label=""claimPremium""];
""1210_CoinCrowdICO"" [label=""CoinCrowdICO""];
""1210_withdraw"" [label=""withdraw""];
""1210_startICO"" [label=""startICO""];
""1210_euroRaisedICO"" [label=""euroRaisedICO""];
""1210_euroRaised"" [label=""euroRaised""];
""1210_updateUpdater"" [label=""updateUpdater""];
""1210_buy"" [label=""buy""];
""1210_fallback"" [label=""fallback""];
""1210_updateTokenContract"" [label=""updateTokenContract""];
""1210_startTime"" [label=""startTime""];
""1210_updateTime"" [label=""updateTime""];
""1210_endTime"" [label=""endTime""];
""1210_CoinCrowdICO"" -> ""1210_startICO"";
""1210_updateTimeRC"" -> ""1210_onlyOwner"";
""1210_startICO"" -> ""1210_onlyOwner"";
""1210_euroRaisedICO"" -> ""1210_euroRaised"";
""1210_updateUpdater"" -> ""1210_onlyOwner"";
""1210_withdraw"" -> ""1210_onlyOwner"";
""1210_fallback"" -> ""1210_buy"";
""1210_updateTokenContract"" -> ""1210_onlyOwner"";
""1210_withdrawTokens"" -> ""1210_onlyOwner"";
""1210_updateTime"" -> ""1210_onlyOwner"";
}
"
0xec841c878435ba4f28bf305a00c1483db0d96a20.sol,Events,contract Events { DBInterface public database; constructor(address _database) public{ database = DBInterface(_database); },1,"subgraph cluster_1000_Events {
label=""Events"";
""1000_escrow"" [label=""escrow""];
""1000_contractChange"" [label=""contractChange""];
""1000_consensus"" [label=""consensus""];
""1000_registration"" [label=""registration""];
""1000_operator"" [label=""operator""];
""1000_transaction"" [label=""transaction""];
""1000_asset"" [label=""asset""];
""1000_order"" [label=""order""];
""1000_message"" [label=""message""];
""1000_constructor"" [label=""constructor""];
""1000_exchange"" [label=""exchange""];
""1000_message"" -> ""1000_onlyApprovedContract"";
""1000_escrow"" -> ""1000_onlyApprovedContract"";
""1000_contractChange"" -> ""1000_onlyApprovedContract"";
""1000_exchange"" -> ""1000_onlyApprovedContract"";
""1000_registration"" -> ""1000_onlyApprovedContract"";
""1000_consensus"" -> ""1000_onlyApprovedContract"";
""1000_order"" -> ""1000_onlyApprovedContract"";
""1000_transaction"" -> ""1000_onlyApprovedContract"";
""1000_asset"" -> ""1000_onlyApprovedContract"";
""1000_operator"" -> ""1000_onlyApprovedContract"";
}
"
0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae.sol,NamiCrowdSale,"contract NamiCrowdSale { using SafeMath for uint256; function NamiCrowdSale(address _escrow, address _namiMultiSigWallet, address _namiPresale) public { require(_namiMultiSigWallet != 0x0); escrow = _escrow; namiMultiSigWallet = _namiMultiSigWallet; namiPresale = _namiPresale; }",1,"subgraph cluster_2588_NamiCrowdSale {
label=""NamiCrowdSale"";
""2588_buy"" [label=""buy""];
""2588_transferForTeam"" [label=""transferForTeam""];
""2588_balanceOf"" [label=""balanceOf""];
""2588_changeBinaryAddress"" [label=""changeBinaryAddress""];
""2588_changeTransferable"" [label=""changeTransferable""];
""2588_transferToBuyer"" [label=""transferToBuyer""];
""2588_changeBinary"" [label=""changeBinary""];
""2588_setCrowdsaleManager"" [label=""setCrowdsaleManager""];
""2588_changeEscrow"" [label=""changeEscrow""];
""2588__transfer"" [label=""_transfer""];
""2588_transferToExchange"" [label=""transferToExchange""];
""2588_NamiCrowdSale"" [label=""NamiCrowdSale""];
""2588_approve"" [label=""approve""];
""2588_transferFrom"" [label=""transferFrom""];
""2588_approveAndCall"" [label=""approveAndCall""];
""2588__migrateToken"" [label=""_migrateToken""];
""2588_withdrawEther"" [label=""withdrawEther""];
""2588_getPrice"" [label=""getPrice""];
""2588_burnTokens"" [label=""burnTokens""];
""2588_migrateToken"" [label=""migrateToken""];
""2588_transfer"" [label=""transfer""];
""2588_safeWithdraw"" [label=""safeWithdraw""];
""2588_allowance"" [label=""allowance""];
""2588_migrateForInvestor"" [label=""migrateForInvestor""];
""2588_setPresalePhase"" [label=""setPresalePhase""];
""2588_fallback"" [label=""fallback""];
""2588_setPresalePhase"" -> ""2588_onlyEscrow"";
""2588_transfer"" -> ""2588_onlyTranferable"";
""2588_changeEscrow"" -> ""2588_onlyNamiMultisig"";
""2588_migrateToken"" -> ""2588_onlyEscrow"";
""2588_fallback"" -> ""2588_buy"";
""2588_burnTokens"" -> ""2588_onlyCrowdsaleManager"";
""2588_withdrawEther"" -> ""2588_onlyEscrow"";
""2588_approveAndCall"" -> ""2588_approve"";
""2588_buy"" -> ""2588_getPrice"";
""2588_approve"" -> ""2588_onlyTranferable"";
""2588_transferForTeam"" -> ""2588_onlyEscrow"";
""2588_transfer"" -> ""2588__transfer"";
""2588_approveAndCall"" -> ""2588_onlyTranferable"";
""2588_safeWithdraw"" -> ""2588_onlyEscrow"";
""2588_transferFrom"" -> ""2588_onlyTranferable"";
""2588_changeBinary"" -> ""2588_onlyEscrow"";
""2588_transferForTeam"" -> ""2588__transfer"";
""2588_migrateForInvestor"" -> ""2588__migrateToken"";
""2588_migrateToken"" -> ""2588__migrateToken"";
""2588_setCrowdsaleManager"" -> ""2588_onlyEscrow"";
""2588_changeTransferable"" -> ""2588_onlyEscrow"";
""2588_transferFrom"" -> ""2588__transfer"";
""2588_changeBinaryAddress"" -> ""2588_onlyEscrow"";
}
"
0x4c7f666ca30fe548fbdc08b0308927327f08336d.sol,FixedPoolWithBonusTokenDistributionStrategy,contract FixedPoolWithBonusTokenDistributionStrategy is TokenDistributionStrategy { using SafeMath for uint256; uint256 constant MAX_DISCOUNT = 100; struct BonusInterval { uint256 endPeriod; uint256 bonus; },1,"subgraph cluster_1095_FixedPoolWithBonusTokenDistributionStrategy {
label=""FixedPoolWithBonusTokenDistributionStrategy"";
""1095_getTokenContribution"" [label=""getTokenContribution""];
""1095_distributeTokens"" [label=""distributeTokens""];
""1095_compensate"" [label=""compensate""];
""1095_calculateTokenAmount"" [label=""calculateTokenAmount""];
""1095_initIntervals"" [label=""initIntervals""];
""1095_getToken"" [label=""getToken""];
""1095_FixedPoolWithBonusTokenDistributionStrategy"" [label=""FixedPoolWithBonusTokenDistributionStrategy""];
""1095_getIntervals"" [label=""getIntervals""];
""1095_initIntervals"" -> ""1095_validateIntervals"";
""1095_distributeTokens"" -> ""1095_onlyCrowdsale"";
""1095_FixedPoolWithBonusTokenDistributionStrategy"" -> ""1095_TokenDistributionStrategy"";
}
"
